Team,History,Cycle,DirAdv,CorpAdv,Support,FailedVisits,Training,ManagBudget,WebDev,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
Batmaja,3,7,36.0,97.6912,17.0,0.20000000000000284,18.0,235000.0,15.0,0,4.51,284.0,120.0,12.5,12.9,290.98268974700403,1878,1543
Bekarty,3,7,33.0,57.8912,20.0,0.09999999999999432,42.0,166666.66666666666,15.0,0,4.41,340.0,118.0,9.7,10.1,299.3684210526316,1359,1150
CheckRaise,3,7,25.0,143.8912,21.0,0.09999999999999432,33.0,283333.3333333333,21.0,0,4.51,307.0,120.0,12.5,13.4,298.30405405405406,1787,1464
DrugiRusekZ1,3,7,33.0,81.6912,21.0,0.09999999999999432,9.0,253666.66666666666,18.0,0,4.72,331.0,117.0,11.4,12.2,314.60317460317464,1751,1466
DrugiRusekZ2,3,7,25.0,77.8912,21.0,0.09999999999999432,0.0,230000.0,18.0,415,4.61,315.0,119.0,8.0,10.3,305.87830687830694,1648,1012
DrugiRusekZ3,3,7,30.0,72.8912,21.0,0.09999999999999432,42.0,166666.66666666666,18.0,112,4.7,352.0,117.0,0.0,0.0,316.5,1399,1430
DrugiRusekZ4,3,7,21.0,70.6912,18.0,0.09999999999999432,33.0,166666.66666666666,14.0,100,2.8,292.0,116.0,11.7,11.2,284.6362416107383,1711,1500
DrugiRusekZ5,3,7,27.0,99.8912,22.0,0.29999999999999716,47.0,170000.0,17.0,0,4.21,310.0,115.0,0.0,0.0,303.0,1725,1563
DrugiRusekZ6,3,7,22.0,70.6912,21.0,0.09999999999999432,13.0,166666.66666666666,15.0,0,2.8,301.0,117.0,0.0,0.0,295.7142857142857,1592,1423
FullJoin,3,7,19.0,110.8912,22.0,0.09999999999999432,36.0,250000.0,20.0,0,4.53,288.0,125.0,0.0,0.0,293.5,1938,1688
HEATTEAM,3,7,45.0,87.0912,6.0,0.09999999999999432,38.0,203333.3333333333,25.0,0,4.54,317.0,130.0,10.4,10.6,290.98268974700403,1540,1279
Mezzafive,3,7,15.0,50.8912,25.0,0.09999999999999432,17.0,216666.66666666666,25.0,0,4.53,309.0,125.0,0.0,0.0,304.3333333333333,1627,1479
MinisterstwoStrategii,3,7,60.0,117.6912,26.0,2.4000000000000057,42.0,290000.0,20.0,37,4.6,313.0,115.0,8.7,11.4,292.8819714656291,1743,1179
SGGW,3,7,18.0,62.291199999999996,21.0,0.09999999999999432,10.0,166666.66666666666,15.0,0,2.84,296.0,129.0,0.0,0.0,298.2857142857143,1573,1420
SystemyGB,3,7,23.0,84.8912,30.0,0.09999999999999432,22.0,191666.66666666666,30.0,0,4.48,299.0,108.0,11.1,11.5,301.7421555252388,1489,1278
Triada,3,7,42.0,115.49119999999999,21.0,0.20000000000000284,33.0,166666.66666666666,15.0,24,4.04,296.0,160.0,0.0,0.0,301.1666666666667,1965,1670
UniversalSolutions,3,7,26.0,70.6912,21.0,0.0,39.0,176333.3333333333,15.0,36,4.61,320.0,120.0,0.0,0.0,299.1666666666667,1468,1370
VinciSquad,3,7,60.0,117.6912,26.0,2.4000000000000057,42.0,290000.0,20.0,62,4.6,318.0,115.0,10.4,13.2,323.1788170563961,1736,1187
5cars,3,8,15.0,107.73471999999998,20.0,0.09999999999999432,12.0,186666.66666666666,19.0,134,4.74,292.0,128.0,0.0,0.0,325.14285714285717,1924,1509
AMS,3,8,50.0,70.77472,21.0,0.09999999999999432,37.0,179000.0,23.0,0,3.91,310.0,115.0,15.2,15.8,342.81223922114043,1937,1834
ANA,3,8,38.0,100.61472,30.0,1.2000000000000028,20.0,300000.0,25.0,0,4.5,340.0,115.0,12.1,11.7,302.9748344370861,1648,1737
BandTInc,3,8,27.0,87.53472,20.0,0.09999999999999432,42.0,233333.3333333333,18.0,0,4.4,300.0,117.0,0.0,0.0,304.30242510699003,2016,2
Batmaja,3,8,42.0,92.61472,17.0,0.20000000000000284,18.0,251000.0,15.0,0,4.41,295.0,120.0,12.9,12.1,291.3556701030928,1951,1878
Bekarty,3,8,45.0,54.734719999999996,20.0,0.09999999999999432,42.0,166666.66666666666,15.0,0,4.31,340.0,118.0,10.1,10.4,297.5635876840696,1463,1359
CheckRaise,3,8,27.0,137.33471999999998,21.0,0.09999999999999432,33.0,283333.3333333333,21.0,33,4.41,284.0,120.0,13.4,14.9,298.80645161290323,2192,1754
DrugiRusekZ1,3,8,34.0,73.01472,21.0,0.09999999999999432,10.0,241666.66666666666,18.0,31,4.66,340.0,117.0,12.2,11.3,319.482119205298,1761,1720
DrugiRusekZ2,3,8,25.0,81.73471999999998,21.0,0.09999999999999432,0.0,263333.3333333333,18.0,150,4.51,325.0,119.0,10.3,11.1,310.3622047244094,1678,1498
DrugiRusekZ3,3,8,28.0,73.73471999999998,21.0,0.09999999999999432,42.0,166666.66666666666,20.0,0,4.6,352.0,117.0,0.0,0.0,318.375,1458,1399
DrugiRusekZ4,3,8,20.0,67.41471999999999,16.0,0.09999999999999432,33.0,160000.0,9.0,213,2.8,305.0,116.0,11.2,11.1,286.32137931034487,1541,1498
DrugiRusekZ5,3,8,24.0,106.93472,22.0,0.9000000000000057,30.0,168666.66666666666,17.0,0,3.83,299.0,120.0,0.0,0.0,300.3333333333333,1829,1725
DrugiRusekZ6,3,8,22.0,70.41471999999999,21.0,0.09999999999999432,0.0,166666.66666666666,15.0,78,2.8,303.0,117.0,0.0,0.0,294.7142857142857,1590,1514
FullJoin,3,8,19.0,121.53472,22.0,0.09999999999999432,40.0,250000.0,20.0,0,4.43,293.0,125.0,0.0,13.7,293.1666666666667,1986,1938
HEATTEAM,3,8,57.0,99.25471999999999,10.0,0.09999999999999432,37.0,213000.0,20.0,0,4.44,300.0,130.0,10.6,12.5,291.3556701030928,1833,1540
Mezzafive,3,8,18.0,46.53472,25.0,0.09999999999999432,17.0,216666.66666666666,35.0,0,4.43,311.0,127.0,0.0,0.0,310.7142857142857,1637,1627
MinisterstwoStrategii,3,8,31.0,100.61472,30.0,5.799999999999997,37.0,313333.3333333333,25.0,0,4.5,366.0,115.0,11.4,9.5,329.51210191082805,1387,1743
SGGW,3,8,18.0,57.37472,21.0,0.09999999999999432,8.0,166666.66666666666,15.0,136,2.84,296.0,129.0,0.0,0.0,298.2857142857143,1573,1437
SystemyGB,3,8,26.0,85.93472,30.0,0.09999999999999432,20.0,191666.66666666666,30.0,0,4.38,279.0,108.0,11.5,13.3,305.804347826087,1744,1489
Triada,3,8,42.0,125.29471999999998,20.0,0.09999999999999432,23.0,193333.3333333333,25.0,320,3.84,284.0,130.0,0.0,13.1,299.1666666666667,2150,1645
UniversalSolutions,3,8,26.0,70.41471999999999,20.0,0.0,20.0,178333.3333333333,15.0,0,4.52,316.0,124.0,0.0,0.0,301.3333333333333,1509,1468
VinciSquad,3,8,31.0,100.61472,30.0,5.799999999999997,37.0,313333.3333333333,25.0,0,4.5,366.0,115.0,13.2,10.4,340.55107526881716,1351,1736
5cars,3,9,15.0,94.640832,20.0,0.20000000000000284,6.0,192333.3333333333,19.0,0,4.64,290.0,130.0,0.0,0.0,313.57142857142856,2308,1924
AMS,3,9,41.0,72.464832,21.0,0.09999999999999432,35.0,180000.0,15.0,15,3.58,370.0,115.0,15.8,10.3,333.0411347517731,1488,1922
ANA,3,9,36.0,92.368832,30.0,0.0,15.0,300000.0,26.0,0,4.4,330.0,115.0,11.7,13.7,313.87601078167125,2232,1648
BandTInc,3,9,27.0,87.52083199999998,20.0,0.0,27.0,233333.3333333333,20.0,0,5.27,300.0,123.0,0.0,0.0,296.1666666666667,2547,2016
Batmaja,3,9,42.0,85.56883199999999,17.0,0.09999999999999432,18.0,275000.0,15.0,175,4.31,324.0,120.0,12.1,0.0,293.78260869565213,2010,1776
Bekarty,3,9,40.0,52.840832,20.0,0.09999999999999432,32.0,166666.66666666666,15.0,0,3.91,340.0,118.0,10.4,0.0,296.6153846153846,1785,1463
CheckRaise,3,9,34.0,102.400832,21.0,0.09999999999999432,33.0,283333.3333333333,21.0,185,5.25,284.0,115.0,14.9,16.8,295.5194109772423,2676,2007
DrugiRusekZ1,3,9,80.0,66.808832,42.0,0.09999999999999432,14.0,248333.3333333333,18.0,90,5.25,377.0,117.0,11.3,13.4,329.40974967061925,2116,1671
DrugiRusekZ2,3,9,40.0,84.040832,24.0,0.09999999999999432,0.0,306666.6666666666,20.0,0,5.06,325.0,119.0,11.1,0.0,319.3337662337662,2426,1678
DrugiRusekZ3,3,9,25.0,73.240832,21.0,0.09999999999999432,37.0,166666.66666666666,18.0,0,4.2,360.0,117.0,0.0,0.0,325.875,1608,1458
DrugiRusekZ4,3,9,10.0,64.448832,15.0,0.09999999999999432,33.0,150000.0,9.0,102,2.5,307.0,116.0,11.1,0.0,288.1251758087201,1609,1439
DrugiRusekZ5,3,9,24.0,108.160832,22.0,0.7000000000000028,17.0,160000.0,17.0,0,3.48,299.0,120.0,0.0,0.0,302.0,2099,1829
DrugiRusekZ6,3,9,22.0,70.248832,21.0,0.09999999999999432,0.0,166666.66666666666,15.0,188,2.8,305.0,117.0,0.0,0.0,297.57142857142856,1843,1402
FullJoin,3,9,19.0,122.92083199999999,22.0,0.0,39.0,250000.0,20.0,0,4.27,293.0,105.0,13.7,15.1,293.06518904824,2332,1986
HEATTEAM,3,9,57.0,106.552832,10.0,0.29999999999999716,13.0,220000.0,15.0,0,4.04,290.0,130.0,12.5,0.0,293.78260869565213,2226,1833
Mezzafive,3,9,18.0,43.920832,25.0,0.5999999999999943,12.0,216666.66666666666,45.0,0,4.34,313.0,130.0,0.0,0.0,297.57142857142856,1894,1637
MinisterstwoStrategii,3,9,36.0,83.368832,30.0,0.0,33.0,333333.3333333333,26.0,0,4.4,336.0,115.0,9.5,12.3,341.9788918205805,2057,1387
SGGW,3,9,19.0,54.424832,20.0,0.09999999999999432,7.0,173333.3333333333,30.0,136,4.76,319.0,135.0,0.0,11.0,303.0,1544,1437
SystemyGB,3,9,26.0,76.560832,30.0,0.09999999999999432,13.0,191666.66666666666,30.0,0,4.25,279.0,100.0,13.3,13.7,307.6231292517007,2124,1744
Triada,3,9,46.0,130.176832,20.0,0.0,10.0,233333.3333333333,20.0,308,3.45,273.0,115.0,13.1,0.0,296.6153846153846,2627,1842
UniversalSolutions,3,9,26.0,70.248832,20.0,0.0,9.0,180333.3333333333,15.0,0,5.37,316.0,124.0,0.0,0.0,303.5,1841,1509
VinciSquad,3,9,36.0,83.368832,30.0,0.0,33.0,333333.3333333333,26.0,0,4.38,336.0,110.0,10.4,13.5,318.4283765347885,1873,1351
