Team,History,Cycle,DirAdv,CorpAdv,Commission,AgentsDistr,Training,ManagBudget,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
Radw,2,6,6.0,21.88,6.0,3,0.0,133333.3333333333,8,2.6,330.0,133.0,0.8,1.6,333.8571428571428,465,118
Rosyjski2,2,6,15.0,35.88,10.0,4,90.0,295000.0,51,3.0,324.0,130.0,2.3,7.8,298.34615384615387,912,279
X01,2,6,10.0,15.879999999999999,6.0,2,2.0,151333.3333333333,33,2.65,350.0,150.0,0.7,1.6,342.67532467532465,320,100
X02,2,6,5.0,15.879999999999999,6.0,3,8.0,136666.66666666666,33,2.58,410.0,120.0,0.8,0.6,330.7888888888889,111,110
X06,2,6,20.0,30.88,13.0,5,37.0,266666.6666666666,0,2.81,319.0,117.0,1.0,10.0,330.44871794871796,1221,135
X07,2,6,5.0,15.879999999999999,6.0,3,8.0,136666.66666666666,33,2.58,410.0,120.0,0.8,0.6,330.7888888888889,111,110
X08,2,6,10.0,13.879999999999999,6.0,2,6.0,133333.3333333333,0,2.58,350.0,125.0,0.9,2.1,330.7888888888889,264,117
X09,2,6,10.0,13.879999999999999,6.0,2,6.0,133333.3333333333,0,2.58,350.0,125.0,0.9,2.1,330.7888888888889,264,117
X10,2,6,20.0,30.88,13.0,5,50.0,316666.6666666666,0,2.8,323.0,113.0,0.0,0.0,321.625,1134,348
X11,2,6,26.0,55.88,12.0,5,40.0,313333.3333333333,0,2.8,340.0,116.0,0.0,0.0,386.625,865,148
X12,2,6,28.0,55.88,12.0,5,40.0,320000.0,0,2.81,313.0,120.0,1.2,8.5,328.0238095238095,1116,159
X13,2,6,60.0,55.88,12.0,4,37.0,346666.6666666666,0,2.81,310.0,118.0,1.6,0.0,328.0238095238095,1243,216
X14,2,6,25.0,11.879999999999999,8.0,2,20.0,166666.66666666666,8,2.6,380.0,115.0,0.8,0.8,351.45,278,112
X15,2,6,6.0,12.879999999999999,7.0,1,9.0,156666.66666666666,7,2.58,359.0,120.0,0.0,0.8,342.75,108,110
X16,2,6,60.0,95.88,12.0,5,50.0,313333.3333333333,23,2.81,340.0,120.0,0.0,0.0,337.625,996,224
X17,2,6,25.0,30.88,14.0,5,50.0,333333.3333333333,0,2.82,329.0,120.0,0.0,7.7,320.125,905,322
X18,2,6,30.0,15.879999999999999,15.0,5,33.0,266666.6666666666,35,2.78,265.0,110.0,2.7,14.5,302.46212121212125,1768,360
X19,2,6,21.0,55.88,9.0,7,23.0,233333.3333333333,19,2.85,338.0,125.0,0.0,0.0,341.0,1112,197
X20,2,6,39.0,23.88,13.0,4,70.0,213333.3333333333,99,2.8,300.0,115.0,2.3,11.3,299.8137254901961,1274,308
X31,2,6,5.0,15.879999999999999,6.0,3,8.0,136666.66666666666,33,2.58,410.0,120.0,0.8,0.6,330.7888888888889,111,110
X32,2,6,10.0,15.879999999999999,6.0,2,2.0,151333.3333333333,33,2.65,350.0,150.0,0.7,1.6,342.67532467532465,320,100
BMC,2,7,65.0,58.528,7.0,7,3.0,166666.66666666666,0,2.53,315.0,109.0,7.2,7.5,343.8495575221239,874,785
Crazy,2,7,6.0,21.528,6.0,1,0.0,133666.66666666666,0,1.7,330.0,115.0,0.0,0.0,304.85714285714283,48,63
MBC,2,7,35.0,77.52799999999999,7.0,5,3.0,253333.3333333333,0,2.8,310.0,114.0,4.6,7.4,311.8894601542416,1134,543
Mioduszewski,2,7,10.0,37.528,7.0,3,9.0,150000.0,187,2.66,440.0,135.0,0.9,0.6,361.80000000000007,37,115
Mioduszewski,2,7,7.0,20.528,6.0,3,8.0,150000.0,417,2.83,355.0,120.0,1.3,0.0,348.73333333333335,217,158
Najda,2,7,25.0,19.528,15.0,5,57.0,290000.0,13,3.76,327.0,120.0,12.5,0.0,305.80872483221475,1225,1520
Radw,2,7,10.0,26.128,6.0,3,0.0,133333.3333333333,275,2.5,335.0,100.0,1.6,3.3,342.5314285714286,357,190
Rosyjski2,2,7,10.0,56.528,10.0,4,73.0,325000.0,49,3.87,333.0,108.0,7.8,6.1,285.2985074626866,1010,863
X01,2,7,10.0,21.528,6.0,2,2.0,155333.3333333333,128,2.67,365.0,150.0,1.6,2.1,348.73333333333335,254,192
X02,2,7,10.0,24.528,6.0,3,12.0,141666.66666666666,39,2.59,410.0,125.0,0.6,0.8,334.96652719665275,86,72
X06,2,7,25.0,43.528,13.0,5,50.0,316666.6666666666,66,3.76,349.0,115.0,10.0,9.1,338.8810572687224,1126,1155
X07,2,7,10.0,24.528,6.0,3,12.0,141666.66666666666,39,2.59,410.0,125.0,0.6,0.8,334.96652719665275,86,72
X08,2,7,12.0,18.328,6.0,3,8.0,134666.66666666666,0,2.56,325.0,120.0,2.1,3.9,334.96652719665275,506,264
X09,2,7,12.0,18.328,6.0,3,8.0,134666.66666666666,0,2.56,325.0,120.0,2.1,3.9,334.96652719665275,506,264
X10,2,7,20.0,43.528,13.0,5,45.0,316666.6666666666,0,3.75,330.0,113.0,0.0,0.0,368.75,1370,1134
X11,2,7,23.0,83.52799999999999,12.0,5,33.0,346666.6666666666,260,3.75,338.0,116.0,0.0,7.4,297.875,845,605
X12,2,7,30.0,83.52799999999999,12.0,5,33.0,357333.3333333333,92,2.81,317.0,120.0,8.5,8.6,314.9184149184149,1071,1024
X13,2,7,50.0,108.52799999999999,12.0,5,33.0,416666.6666666666,0,2.81,300.0,118.0,0.0,11.7,331.375,1510,1243
X14,2,7,25.0,52.128,8.0,4,28.0,230000.0,178,2.6,295.0,115.0,0.8,8.8,347.55555555555554,1134,100
X15,2,7,11.0,14.728,9.0,1,12.0,170000.0,0,2.59,359.0,125.0,0.8,0.7,356.9024390243903,102,112
X16,2,7,37.0,142.528,12.0,5,50.0,333333.3333333333,0,2.81,298.0,120.0,0.0,0.0,329.0,1760,1008
X17,2,7,16.0,48.528,14.0,5,60.0,346666.6666666666,0,2.82,321.0,120.0,7.7,0.0,210.64999999999995,1385,905
X18,2,7,24.0,19.528,15.0,5,33.0,266666.6666666666,0,3.73,310.0,110.0,14.5,9.3,305.11134903640254,1236,1786
X19,2,7,19.0,80.52799999999999,9.0,7,27.0,233333.3333333333,712,3.75,354.0,110.0,0.0,0.0,358.0,642,400
X20,2,7,32.0,32.328,13.0,4,43.0,233333.3333333333,0,3.75,294.0,115.0,11.3,12.3,327.9090909090909,1994,1325
X31,2,7,10.0,24.528,6.0,3,12.0,141666.66666666666,39,2.59,410.0,125.0,0.6,0.8,334.96652719665275,86,72
X32,2,7,10.0,21.528,6.0,2,2.0,155333.3333333333,128,2.67,365.0,150.0,1.6,2.1,348.73333333333335,254,192
Crazy,2,8,4.0,24.9168,6.0,1,0.0,131666.66666666666,0,1.75,330.0,115.0,0.0,0.0,300.57142857142856,36,48
MBC,2,8,55.0,91.51679999999999,7.0,6,3.0,288333.3333333333,104,3.73,310.0,107.0,7.4,10.3,314.10019267822736,1154,1030
Mioduszewski,2,8,8.0,22.3168,6.0,3,8.0,150000.0,0,2.84,351.0,125.0,0.0,3.1,350.75,379,389
Radw,2,8,11.0,28.6768,6.0,3,0.0,133333.3333333333,0,3.49,339.0,111.0,3.3,4.3,350.53333333333325,504,442
Rosyjski2,2,8,22.0,58.916799999999995,10.0,4,67.0,325000.0,264,4.8,333.0,115.0,6.1,8.9,277.836038961039,960,746
X01,2,8,15.0,24.9168,7.0,2,3.0,158333.3333333333,0,2.68,365.0,150.0,2.1,2.8,350.5168539325842,306,287
X02,2,8,10.0,32.7168,6.0,4,13.0,145000.0,0,2.62,380.0,135.0,0.8,0.8,337.82222222222225,209,109
X06,2,8,27.0,51.1168,8.0,5,50.0,316666.6666666666,0,4.37,329.0,120.0,9.1,11.3,325.2439024390244,1125,1148
X07,2,8,10.0,32.7168,6.0,4,13.0,145000.0,0,2.62,380.0,135.0,0.8,0.8,337.82222222222225,209,109
X08,2,8,12.0,25.9968,6.0,3,9.0,136666.66666666666,0,2.56,325.0,120.0,3.9,4.6,337.82222222222225,505,506
X09,2,8,12.0,25.9968,6.0,3,9.0,136666.66666666666,0,2.56,325.0,120.0,3.9,4.6,337.82222222222225,505,506
X10,2,8,25.0,51.1168,13.0,5,42.0,316666.6666666666,0,4.66,320.0,115.0,0.0,0.0,359.625,1429,1370
X11,2,8,24.0,100.1168,12.0,5,33.0,366666.6666666666,0,4.65,320.0,116.0,7.4,0.0,313.8717948717949,945,975
X12,2,8,30.0,100.1168,12.0,5,33.0,368333.3333333333,0,4.71,314.0,120.0,8.6,11.3,314.03312629399585,1252,1114
X13,2,8,40.0,115.1168,12.0,5,33.0,416666.6666666666,0,4.71,294.0,118.0,11.7,0.0,314.03312629399585,1684,1510
X14,2,8,25.0,71.2768,8.0,4,25.0,270000.0,0,2.6,336.0,115.0,8.8,7.3,338.96067415730334,850,1224
X15,2,8,13.0,26.836799999999997,8.0,3,14.0,181666.66666666666,0,2.56,359.0,115.0,0.7,2.4,367.2191780821917,435,102
X16,2,8,30.0,145.5168,12.0,5,50.0,333333.3333333333,254,4.71,361.0,120.0,0.0,0.0,333.0,935,1506
X17,2,8,10.0,59.1168,14.0,5,57.0,366666.6666666666,30,4.72,320.0,120.0,0.0,0.0,307.4,1671,1355
X18,2,8,30.0,16.7168,15.0,5,28.0,266666.6666666666,0,4.63,265.0,110.0,9.3,15.5,293.6765285996055,1767,1236
X19,2,8,17.0,90.3168,9.0,7,21.0,233333.3333333333,0,3.73,354.0,120.0,0.0,0.0,350.375,824,890
X20,2,8,33.0,29.396799999999995,13.0,4,32.0,233333.3333333333,292,4.65,295.0,115.0,12.3,13.9,296.763779527559,1602,1702
X31,2,8,10.0,32.7168,6.0,4,13.0,145000.0,0,2.62,380.0,135.0,0.8,0.8,337.82222222222225,209,109
X32,2,8,15.0,24.9168,7.0,2,3.0,158333.3333333333,0,2.68,365.0,150.0,2.1,2.8,350.5168539325842,306,287
Crazy,2,9,3.0,24.95008,7.0,1,0.0,131666.66666666666,0,1.5,350.0,115.0,0.0,0.0,298.2857142857143,24,36
MBC,2,9,55.0,119.91008,7.0,6,2.0,333333.3333333333,0,3.66,290.0,100.0,10.3,11.3,304.11149825783974,1447,1199
Mioduszewski,2,9,10.0,25.39008,6.0,3,8.0,153333.3333333333,24,3.83,354.0,137.0,3.1,0.0,351.7763157894737,562,355
X01,2,9,20.0,29.95008,7.0,3,3.0,161666.66666666666,0,2.71,355.0,160.0,2.8,3.9,351.7763157894737,475,319
X02,2,9,12.0,37.63008,7.0,4,10.0,153333.3333333333,126,2.52,320.0,100.0,0.8,0.0,319.1628664495114,352,83
X06,2,9,35.0,55.67008,9.0,6,50.0,323333.3333333333,0,4.26,309.0,116.0,11.3,13.0,317.0899182561308,1580,1125
X07,2,9,12.0,37.63008,7.0,4,10.0,153333.3333333333,126,2.52,320.0,100.0,0.8,0.0,319.1628664495114,352,83
X08,2,9,10.0,32.598079999999996,6.0,3,8.0,136666.66666666666,0,2.59,325.0,130.0,4.6,3.9,319.1628664495114,471,505
X09,2,9,10.0,32.598079999999996,6.0,3,8.0,136666.66666666666,0,2.59,325.0,130.0,4.6,3.9,319.1628664495114,471,505
X10,2,9,30.0,55.67008,13.0,5,27.0,316666.6666666666,27,4.55,334.0,113.0,0.0,0.0,362.125,1288,1402
X11,2,9,24.0,93.07007999999999,12.0,5,33.0,386666.6666666666,83,4.55,320.0,116.0,0.0,0.0,264.875,885,862
X12,2,9,35.0,93.07007999999999,12.0,5,33.0,387666.6666666666,176,4.61,327.0,120.0,11.3,0.0,307.66732673267325,1127,1076
X13,2,9,25.0,114.07007999999999,12.0,5,20.0,416666.6666666666,301,4.61,295.0,118.0,0.0,0.0,310.375,1668,1383
X14,2,9,15.0,82.76608,8.0,4,25.0,313333.3333333333,0,2.6,310.0,115.0,7.3,8.4,341.57142857142856,1378,850
X15,2,9,16.0,32.10208,8.0,3,17.0,195000.0,147,3.52,379.0,115.0,2.4,4.3,362.53968253968253,482,288
X16,2,9,40.0,127.31007999999999,12.0,5,50.0,333333.3333333333,0,4.61,338.0,120.0,0.0,0.0,323.5,1135,994
X17,2,9,36.0,75.47008,14.0,5,35.0,366666.6666666666,0,4.62,292.0,120.0,0.0,0.0,300.25,2426,1686
X18,2,9,18.0,15.03008,15.0,5,20.0,266666.6666666666,0,4.53,287.0,110.0,15.5,11.1,290.81463414634146,1360,1767
X19,2,9,10.0,93.19008,9.0,7,8.0,233333.3333333333,0,3.67,358.0,117.0,0.0,0.0,350.875,923,824
X20,2,9,24.0,22.63808,13.0,5,24.0,233333.3333333333,0,4.55,295.0,115.0,13.9,13.6,274.093808630394,1609,1746
X31,2,9,12.0,37.63008,7.0,4,10.0,153333.3333333333,126,2.52,320.0,100.0,0.8,0.0,319.1628664495114,352,83
X32,2,9,20.0,29.95008,7.0,3,3.0,161666.66666666666,0,2.71,355.0,160.0,2.8,3.9,351.7763157894737,475,319
Historia,3,0,5.0,0.0,12.0,5,30.0,66666.66666666666,0,2.78,349.0,110.0,0.0,0.0,349.0,461,0
Historia,3,1,14.0,25.0,12.0,4,50.0,166666.66666666666,0,2.8,310.0,115.0,0.0,0.0,310.0,865,461
Historia,3,2,18.0,40.0,12.0,4,45.0,166666.66666666666,0,2.8,296.0,117.0,0.0,0.0,296.0,865,865
Historia,3,3,18.0,39.0,12.0,4,42.0,166666.66666666666,0,2.8,296.0,117.0,0.0,0.0,296.0,931,865
Historia,3,4,19.0,43.4,12.0,4,37.0,166666.66666666666,0,2.8,296.0,117.0,0.0,0.0,296.0,897,931
5cars,3,5,10.0,51.04,12.0,5,33.0,173333.3333333333,0,2.81,315.0,120.0,0.0,7.2,300.0,765,897
AMS,3,5,15.0,51.04,12.0,5,35.0,170000.0,0,2.8,295.0,115.0,0.0,9.0,298.1666666666667,1044,897
ANA,3,5,19.0,51.04,12.0,5,33.0,166666.66666666666,0,2.8,296.0,117.0,0.0,0.0,294.14285714285717,1038,897
BandTInc,3,5,20.0,51.04,15.0,5,38.0,193333.3333333333,0,4.7,293.0,117.0,0.0,0.0,302.1666666666667,1362,897
Batmaja,3,5,29.0,51.04,7.0,5,20.0,171333.3333333333,0,4.68,296.0,110.0,0.0,11.2,295.6,1164,897
Bekarty,3,5,20.0,51.04,12.0,5,38.0,166666.66666666666,0,2.81,330.0,118.0,0.0,7.3,300.3333333333333,702,897
CheckRaise,3,5,15.0,51.04,8.0,5,33.0,193333.3333333333,0,4.71,321.0,120.0,0.0,9.5,302.5,946,897
DrugiRusekZ1,3,5,26.0,51.04,12.0,5,23.0,204666.66666666666,0,2.8,281.0,117.0,0.0,11.7,299.85714285714283,1302,897
DrugiRusekZ2,3,5,19.0,51.04,12.0,5,33.0,166666.66666666666,0,2.84,299.0,128.0,0.0,9.5,314.2857142857143,1034,897
DrugiRusekZ3,3,5,21.0,51.04,12.0,5,33.0,166666.66666666666,0,2.8,310.0,117.0,0.0,0.0,322.0,940,897
DrugiRusekZ4,3,5,19.0,51.04,12.0,5,33.0,166666.66666666666,0,2.81,296.0,118.0,0.0,9.2,294.3333333333333,1145,897
DrugiRusekZ5,3,5,14.0,51.04,12.0,5,43.0,166666.66666666666,0,4.71,310.0,115.0,0.0,9.3,298.3333333333333,1051,897
DrugiRusekZ6,3,5,19.0,51.04,12.0,5,13.0,166666.66666666666,0,2.8,296.0,117.0,0.0,9.0,300.2857142857143,1028,897
FullJoin,3,5,17.0,51.04,12.0,5,38.0,200000.0,0,4.73,296.0,125.0,0.0,11.1,294.1666666666667,1244,897
HEATTEAM,3,5,24.0,51.04,11.0,5,33.0,173333.3333333333,0,4.73,325.0,125.0,0.0,0.0,295.6,1021,897
Mezzafive,3,5,10.0,51.04,12.0,5,21.0,186666.66666666666,0,4.73,306.0,126.0,0.0,0.0,297.1666666666667,1094,897
MinisterstwoStrategii,3,5,19.0,51.04,12.0,5,33.0,166666.66666666666,0,2.8,296.0,117.0,0.0,0.0,293.57142857142856,1001,897
SGGW,3,5,20.0,51.04,12.0,5,28.0,166666.66666666666,0,2.81,296.0,120.0,0.0,9.5,294.14285714285717,1039,897
SystemyGB,3,5,25.0,51.04,12.0,5,33.0,176666.66666666666,0,4.7,309.0,117.0,0.0,11.1,302.0,1095,897
Triada,3,5,24.0,51.04,12.0,5,33.0,166666.66666666666,0,4.81,296.0,150.0,0.0,0.0,300.3333333333333,1284,897
UniversalSolutions,3,5,20.0,51.04,11.0,5,33.0,166666.66666666666,0,2.81,295.0,120.0,0.0,0.0,302.5,1048,897
VinciSquad,3,5,19.0,51.04,12.0,5,33.0,166666.66666666666,0,2.8,296.0,117.0,0.0,0.0,298.8333333333333,1050,897
5cars,3,6,20.0,60.623999999999995,12.0,6,23.0,183333.3333333333,0,2.83,294.0,125.0,7.2,0.0,311.1735668789809,981,765
AMS,3,6,20.0,48.623999999999995,12.0,5,37.0,175666.66666666666,151,4.41,304.0,115.0,9.0,12.4,327.34031413612564,1045,893
ANA,3,6,14.0,55.623999999999995,13.0,5,28.0,213333.3333333333,70,4.7,346.0,115.0,0.0,7.4,303.57142857142856,711,968
BandTInc,3,6,19.0,55.623999999999995,15.0,6,42.0,233333.3333333333,292,4.6,294.0,117.0,0.0,0.0,305.6666666666667,1167,1070
Batmaja,3,6,29.0,45.623999999999995,7.0,6,15.0,201000.0,76,4.57,296.0,105.0,11.2,11.2,299.5099099099099,969,1088
Bekarty,3,6,20.0,50.623999999999995,12.0,5,42.0,166666.66666666666,0,2.81,310.0,118.0,7.3,7.7,294.8347676419966,768,702
CheckRaise,3,6,16.0,87.624,8.0,6,33.0,253333.3333333333,10,4.61,309.0,120.0,9.5,9.9,286.4278260869565,868,936
DrugiRusekZ1,3,6,15.0,58.623999999999995,12.0,6,12.0,261666.66666666666,0,2.8,335.0,117.0,11.7,6.9,317.2476489028213,666,1302
DrugiRusekZ2,3,6,16.0,58.623999999999995,10.0,5,13.0,186666.66666666666,86,4.71,325.0,119.0,9.5,9.1,312.2771929824561,803,948
DrugiRusekZ3,3,6,20.0,55.623999999999995,13.0,5,38.0,166666.66666666666,0,2.8,295.0,117.0,0.0,0.0,318.625,1001,940
DrugiRusekZ4,3,6,25.0,55.623999999999995,12.0,5,33.0,166666.66666666666,177,2.81,294.0,118.0,9.2,11.3,291.65008880994674,1056,968
DrugiRusekZ5,3,6,17.0,58.623999999999995,12.0,5,45.0,168000.0,162,4.61,310.0,115.0,9.3,0.0,301.1299145299145,950,889
DrugiRusekZ6,3,6,19.0,55.623999999999995,12.0,5,20.0,166666.66666666666,70,2.8,301.0,117.0,9.0,0.0,295.9951377633711,846,958
FullJoin,3,6,16.0,50.623999999999995,11.0,5,37.0,250000.0,171,4.62,283.0,121.0,11.1,0.0,293.2239316239316,1233,1073
HEATTEAM,3,6,39.0,55.623999999999995,11.0,5,33.0,190000.0,0,4.64,315.0,128.0,0.0,11.6,300.4,1035,1021
Mezzafive,3,6,11.0,40.623999999999995,10.0,5,15.0,216666.66666666666,155,4.63,309.0,125.0,0.0,0.0,330.6666666666667,969,939
MinisterstwoStrategii,3,6,14.0,55.623999999999995,13.0,5,38.0,213333.3333333333,33,4.7,346.0,115.0,0.0,7.1,305.14285714285717,698,968
SGGW,3,6,19.0,58.623999999999995,12.0,5,17.0,166666.66666666666,0,2.82,296.0,122.0,9.5,0.0,303.59390048154097,935,1039
SystemyGB,3,6,22.0,60.623999999999995,12.0,7,28.0,191666.66666666666,0,4.6,309.0,115.0,11.1,10.8,307.16474464579903,953,1095
Triada,3,6,24.0,60.623999999999995,12.0,4,33.0,166666.66666666666,375,4.44,296.0,160.0,0.0,0.0,296.0,1037,909
UniversalSolutions,3,6,20.0,55.623999999999995,11.0,5,36.0,170000.0,150,4.71,307.0,120.0,0.0,0.0,285.5,887,898
VinciSquad,3,6,14.0,55.623999999999995,13.0,5,38.0,213333.3333333333,82,4.7,346.0,115.0,0.0,8.7,328.6666666666667,732,968
5cars,3,7,20.0,71.3744,12.0,6,17.0,183333.3333333333,103,2.83,294.0,125.0,0.0,0.0,313.42857142857144,1030,878
AMS,3,7,21.0,46.1744,12.0,5,38.0,177333.3333333333,0,4.01,307.0,115.0,12.4,10.9,317.9982876712329,991,1095
ANA,3,7,20.0,73.3744,13.0,6,25.0,290000.0,0,4.6,325.0,115.0,7.4,9.5,298.11937984496126,1058,729
BandTInc,3,7,19.0,54.374399999999994,15.0,6,42.0,233333.3333333333,10,4.5,300.0,117.0,0.0,12.6,302.6666666666667,1329,1157
Batmaja,3,7,39.0,52.374399999999994,7.0,6,18.0,235000.0,0,4.51,284.0,120.0,11.2,11.4,285.83443708609263,1175,1003
Bekarty,3,7,30.0,50.374399999999994,12.0,5,42.0,166666.66666666666,42,4.41,320.0,118.0,7.7,9.6,293.5176110260337,921,726
CheckRaise,3,7,21.0,102.5744,8.0,6,33.0,283333.3333333333,0,4.51,294.0,120.0,9.9,10.6,280.0047169811321,1103,873
DrugiRusekZ1,3,7,23.0,60.1744,12.0,5,9.0,253666.66666666666,0,4.72,321.0,117.0,6.9,9.4,313.27917981072557,1111,666
DrugiRusekZ2,3,7,18.0,64.17439999999999,10.0,5,0.0,230000.0,0,4.61,325.0,119.0,9.1,8.9,311.34670947030503,891,832
DrugiRusekZ3,3,7,25.0,61.374399999999994,13.0,5,42.0,166666.66666666666,129,4.7,365.0,117.0,0.0,0.0,324.75,669,872
DrugiRusekZ4,3,7,24.0,61.374399999999994,13.0,7,33.0,166666.66666666666,0,2.8,294.0,116.0,11.3,11.2,291.39504132231406,1159,1100
DrugiRusekZ5,3,7,17.0,64.17439999999999,12.0,5,47.0,170000.0,0,4.21,310.0,115.0,0.0,0.0,298.8333333333333,1057,1031
DrugiRusekZ6,3,7,19.0,58.374399999999994,12.0,5,13.0,166666.66666666666,0,2.8,301.0,117.0,0.0,0.0,297.7142857142857,947,878
FullJoin,3,7,16.0,50.374399999999994,11.0,5,36.0,250000.0,0,4.53,284.0,125.0,0.0,0.0,292.0,1388,1316
HEATTEAM,3,7,39.0,68.3744,10.0,6,38.0,203333.3333333333,0,4.54,313.0,130.0,11.6,10.9,285.83443708609263,1125,1035
Mezzafive,3,7,11.0,35.374399999999994,10.0,5,17.0,216666.66666666666,0,4.53,309.0,125.0,0.0,0.0,296.6666666666667,916,1019
MinisterstwoStrategii,3,7,20.0,73.3744,13.0,6,42.0,290000.0,0,4.6,312.0,115.0,7.1,9.6,292.1696696696697,1047,706
SGGW,3,7,19.0,59.1744,11.0,5,10.0,166666.66666666666,0,2.84,296.0,129.0,0.0,0.0,299.0,979,935
SystemyGB,3,7,22.0,61.374399999999994,12.0,7,22.0,191666.66666666666,0,4.48,305.0,108.0,10.8,10.6,303.77936507936505,1069,953
Triada,3,7,24.0,66.3744,12.0,4,33.0,166666.66666666666,0,4.04,296.0,160.0,0.0,0.0,295.1666666666667,1151,1201
UniversalSolutions,3,7,21.0,58.374399999999994,11.0,5,39.0,176333.3333333333,0,4.61,314.0,120.0,0.0,0.0,281.5,860,925
VinciSquad,3,7,20.0,73.3744,13.0,6,42.0,290000.0,0,4.6,317.0,115.0,8.7,11.3,322.0497427101201,1097,753
5cars,3,8,20.0,72.82464,12.0,6,12.0,186666.66666666666,52,4.74,294.0,128.0,0.0,0.0,323.57142857142856,1293,978
AMS,3,8,33.0,46.70464,13.0,6,37.0,179000.0,0,3.91,315.0,115.0,10.9,10.3,330.0904436860068,1063,998
ANA,3,8,25.0,64.02463999999999,12.0,6,20.0,300000.0,0,4.5,330.0,115.0,9.5,9.3,301.58167938931297,1008,1058
BandTInc,3,8,19.0,55.62464,15.0,6,42.0,233333.3333333333,31,4.4,300.0,117.0,12.6,0.0,303.31329113924045,1252,1298
Batmaja,3,8,30.0,46.42464,7.0,6,18.0,251000.0,0,4.41,259.0,120.0,11.4,14.2,281.18535825545166,1523,1175
Bekarty,3,8,30.0,50.224639999999994,12.0,5,42.0,166666.66666666666,0,4.31,320.0,118.0,9.6,9.6,294.9268680445152,893,922
CheckRaise,3,8,21.0,89.54464,8.0,6,33.0,283333.3333333333,0,4.41,283.0,120.0,10.6,12.5,309.80059084194977,1285,1103
DrugiRusekZ1,3,8,15.0,47.10464,12.0,6,10.0,241666.66666666666,132,4.66,333.0,117.0,9.4,9.8,318.78504672897196,969,979
DrugiRusekZ2,3,8,20.0,68.50464,10.0,5,0.0,263333.3333333333,0,4.51,325.0,119.0,8.9,9.1,314.3461538461538,933,891
DrugiRusekZ3,3,8,24.0,61.824639999999995,13.0,5,42.0,166666.66666666666,0,4.6,365.0,117.0,0.0,0.0,327.0,709,696
DrugiRusekZ4,3,8,23.0,64.82463999999999,13.0,5,33.0,160000.0,31,2.8,310.0,116.0,11.2,9.8,294.98786828422874,943,1128
DrugiRusekZ5,3,8,14.0,67.50464,12.0,5,30.0,168666.66666666666,0,3.83,309.0,120.0,0.0,0.0,298.3333333333333,1011,1057
DrugiRusekZ6,3,8,19.0,60.02464,12.0,5,0.0,166666.66666666666,0,2.8,303.0,117.0,0.0,0.0,295.85714285714283,910,947
FullJoin,3,8,16.0,50.224639999999994,14.0,5,40.0,250000.0,0,4.43,284.0,125.0,0.0,14.9,290.3333333333333,1493,1388
HEATTEAM,3,8,51.0,81.02464,11.0,5,37.0,213000.0,0,4.44,295.0,130.0,10.9,12.7,281.18535825545166,1304,1125
Mezzafive,3,8,13.0,32.22464,10.0,6,17.0,216666.66666666666,0,4.43,311.0,127.0,0.0,0.0,307.0,884,927
MinisterstwoStrategii,3,8,20.0,64.02463999999999,13.0,6,37.0,313333.3333333333,0,4.5,338.0,115.0,9.6,9.2,322.82225433526014,971,1047
SGGW,3,8,19.0,56.504639999999995,11.0,5,8.0,166666.66666666666,29,2.84,296.0,129.0,0.0,0.0,299.0,979,950
SystemyGB,3,8,25.0,61.82464,12.0,7,20.0,191666.66666666666,0,4.38,295.0,108.0,10.6,12.5,310.37676609105176,1241,1069
Triada,3,8,20.0,69.82464,11.0,4,23.0,193333.3333333333,0,3.84,296.0,130.0,0.0,10.6,295.5,1102,1162
UniversalSolutions,3,8,21.0,61.02464,10.0,5,20.0,178333.3333333333,0,4.52,306.0,124.0,0.0,0.0,305.0,920,870
VinciSquad,3,8,20.0,64.02463999999999,13.0,6,37.0,313333.3333333333,0,4.5,338.0,115.0,11.3,9.6,325.8564437194127,935,1097
5cars,3,9,20.0,63.694784,12.0,6,6.0,192333.3333333333,110,4.64,290.0,130.0,0.0,0.0,312.0,1577,1183
AMS,3,9,22.0,48.022784,13.0,7,35.0,180000.0,60,3.58,340.0,115.0,10.3,8.5,319.32653061224494,898,1003
ANA,3,9,23.0,60.414784,13.0,6,15.0,300000.0,0,4.4,322.0,115.0,9.3,10.6,310.1796875,1356,1008
BandTInc,3,9,19.0,55.374784,15.0,6,27.0,233333.3333333333,0,5.27,300.0,123.0,0.0,0.0,297.5,1708,1303
Batmaja,3,9,20.0,32.854783999999995,7.0,6,18.0,275000.0,63,4.31,291.0,120.0,14.2,0.0,282.8918918918919,1312,1460
Bekarty,3,9,30.0,50.134783999999996,12.0,5,32.0,166666.66666666666,9,3.91,320.0,118.0,9.6,0.0,293.53986710963454,1081,884
CheckRaise,3,9,22.0,62.726783999999995,8.0,8,33.0,283333.3333333333,31,5.25,279.0,115.0,12.5,13.8,319.96483180428135,1707,1254
DrugiRusekZ1,3,9,10.0,36.262783999999996,13.0,6,14.0,248333.3333333333,0,5.25,335.0,117.0,9.8,10.5,322.98422712933757,1337,1026
DrugiRusekZ2,3,9,30.0,72.10278399999999,10.0,5,0.0,306666.6666666666,0,5.06,325.0,119.0,9.1,0.0,323.8196457326892,1370,933
DrugiRusekZ3,3,9,22.0,60.094784,13.0,5,37.0,166666.66666666666,0,4.2,373.0,117.0,0.0,0.0,335.0,713,709
