Team,History,Cycle,DirAdv,CorpAdv,Commission,AgentsDistr,Training,ManagBudget,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
DrugiRusekZ4,3,9,10.0,57.810112,14.0,5,33.0,150000.0,0,1.75,500.0,173.0,9.2,0.0,463.00172413793103,938,854
DrugiRusekZ5,3,9,17.0,74.24211199999999,12.0,5,17.0,160000.0,0,3.35,504.0,180.0,0.0,0.0,494.5,1116,957
DrugiRusekZ6,3,9,21.0,62.010112,13.0,5,0.0,166666.66666666666,58,2.3,514.0,175.0,0.0,0.0,494.7142857142857,930,756
FullJoin,3,9,19.0,78.770112,15.0,7,39.0,250000.0,16,3.76,476.0,155.0,12.7,12.8,487.8082408874802,1359,1171
HEATTEAM,3,9,43.0,104.842112,11.0,8,13.0,220000.0,0,3.39,479.0,170.0,10.5,0.0,485.8149847094801,1144,944
Mezzafive,3,9,20.0,39.170111999999996,11.0,11,12.0,216666.66666666666,0,3.82,509.0,185.0,0.0,0.0,487.14285714285717,1046,896
MinisterstwoStrategii,3,9,20.0,62.810112,14.0,7,33.0,333333.3333333333,0,3.88,486.0,165.0,11.0,10.2,499.26127527216175,1452,1048
SGGW,3,9,21.0,52.066112000000004,12.0,5,7.0,173333.3333333333,62,3.57,518.0,185.0,0.0,7.9,491.0,782,820
SystemyGB,3,9,24.0,48.090112,13.0,7,13.0,191666.66666666666,36,3.77,485.0,157.0,11.1,10.7,504.3950819672131,1219,1000
Triada,3,9,30.0,72.89011199999999,13.0,8,10.0,233333.3333333333,160,2.53,462.0,163.0,8.4,0.0,482.86106623586426,1224,764
UniversalSolutions,3,9,22.0,63.610112,10.0,5,9.0,180333.3333333333,0,3.92,510.0,185.0,0.0,0.0,512.5,927,793
VinciSquad,3,9,20.0,62.810112,14.0,7,33.0,333333.3333333333,0,3.88,486.0,165.0,11.9,11.2,479.19175911251983,1305,1080
